TRANSACTION_ID,CREATED_AT,TRANSACTION_DATE,MERCHANT_ID,MERCHANT_CATEGORY,PRICING_PLAN,CUSTOMER_ID,CUSTOMER_COUNTRY,CUSTOMER_SEGMENT,ROUTE_ID,ROUTE_PROVIDER,CURRENCY,TRANSACTION_STATUS,FLAG_MISSING_MERCHANT,FLAG_ANOMALOUS_AMOUNT,GROSS_AMOUNT_NATIVE,FX_RATE_TO_USD,GROSS_AMOUNT_USD,GROSS_REVENUE_NATIVE,ROUTING_COST_NATIVE,SETTLED_AMOUNT_NATIVE,PROCESSOR_SETTLEMENT_FEE_NATIVE,CHARGEBACK_LOSS_NATIVE,CONTRIBUTION_PROFIT_USD
TXN_A5675821,2026-09-04 04:09:00.000,2026-09-04,MERCH_001,Gaming,Volume_Custom,CUST_0146,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,DECLINED,FALSE,FALSE,3177.66,0.270000,857.9682,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_F924598F,2026-09-01 15:36:00.000,2026-09-01,MERCH_016,SaaS_Services,Volume_Custom,CUST_0133,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2004.32,0.012000,24.0518,30.0648,50.3580,1954.21,50.11,0.00,-0.8448
TXN_70281CFB,2026-09-12 18:17:00.000,2026-09-12,MERCH_UNKNOWN,UNKNOWN,Tier_1_Default,CUST_0125,IN,Standard,GW_IN_LOCAL,PayFast,INR,DECLINED,TRUE,FALSE,975.33,0.012000,11.7040,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_D9588326,2026-08-10 04:54:00.000,2026-08-10,MERCH_006,Gaming,Volume_Custom,CUST_0148,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,FAILED,FALSE,TRUE,0.00,0.740000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_F3C2D328,2026-09-06 12:02:00.000,2026-09-06,MERCH_016,SaaS_Services,Volume_Custom,CUST_0027,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,DECLINED,FALSE,FALSE,2660.84,0.270000,718.4268,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_8FDCDFB6,2026-08-20 02:55:00.000,2026-08-20,MERCH_023,Retail_Tech,Volume_Custom,CUST_0133,IN,Standard,GW_CROSSBORDER_X,Stripe Global,INR,FAILED,FALSE,FALSE,3814.08,0.012000,45.7690,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_AD139135,2026-08-21 18:34:00.000,2026-08-21,MERCH_002,SaaS_Services,Volume_Custom,CUST_0027,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,DECLINED,FALSE,FALSE,2221.07,0.270000,599.6889,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_56815A00,2026-09-13 13:19:00.000,2026-09-13,MERCH_023,Retail_Tech,Volume_Custom,CUST_0076,IN,SMB,GW_IN_LOCAL,PayFast,INR,AUTHORIZED,FALSE,TRUE,-310.43,0.012000,-3.7252,0.0000,0.0000,-302.67,-7.76,0.00,0.0931
TXN_0ACB5804,2026-07-30 12:44:00.000,2026-07-30,MERCH_006,Gaming,Volume_Custom,CUST_0037,AE,Standard,GW_AE_LOCAL,GulfPay,AED,AUTHORIZED,FALSE,TRUE,0.00,0.270000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_820E5F20,2026-09-11 02:18:00.000,2026-09-11,MERCH_024,Hospitality,Volume_Custom,CUST_0076,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2516.75,0.012000,30.2010,37.7513,63.1688,2453.83,62.92,0.00,-1.0601
TXN_C0B0FE78,2026-07-28 19:51:00.000,2026-07-28,MERCH_025,Hospitality,IC_Plus,CUST_0040,AE,Standard,GW_AE_LOCAL,GulfPay,AED,AUTHORIZED,FALSE,FALSE,186.90,0.270000,50.4630,3.3642,2.9535,182.23,4.67,0.00,-1.1500
TXN_B893B470,2026-09-04 18:38:00.000,2026-09-04,MERCH_020,Retail_Tech,Volume_Custom,CUST_0014,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3323.23,0.270000,897.2721,49.8485,83.3308,0.00,0.00,0.00,-9.0402
TXN_D87C04D1,2026-06-29 23:22:00.000,2026-06-29,MERCH_017,Retail_Tech,IC_Plus,CUST_0026,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2530.63,0.012000,30.3676,45.5513,63.5158,2467.36,63.27,0.00,-0.9748
TXN_7E8B3958,2026-09-04 04:36:00.000,2026-09-04,MERCH_006,Gaming,Volume_Custom,CUST_0012,AE,Enterprise_VIP,GW_AE_LOCAL,GulfPay,AED,AUTHORIZED,FALSE,FALSE,1836.14,0.270000,495.7578,27.5421,27.6921,1790.24,45.90,0.00,-12.4335
TXN_9A7C18F2,2026-08-18 10:00:00.000,2026-08-18,MERCH_024,Hospitality,Volume_Custom,CUST_0089,AE,SMB,GW_CROSSBORDER_X,Stripe Global,AED,FAILED,FALSE,FALSE,3544.30,0.270000,956.9610,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_D473CD7C,2026-06-30 10:46:00.000,2026-06-30,MERCH_024,Hospitality,Volume_Custom,CUST_0017,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,3956.60,0.740000,2927.8840,59.3490,99.1650,3857.68,98.92,3956.60,-3030.5486
TXN_77A0554C,2026-07-16 18:32:00.000,2026-07-16,MERCH_023,Retail_Tech,Volume_Custom,CUST_0107,SG,Standard,GW_IN_LOCAL,PayFast,SGD,DECLINED,FALSE,TRUE,-183.02,0.740000,-135.4348,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_CA6C46C0,2026-07-26 09:45:00.000,2026-07-26,MERCH_021,Gaming,IC_Plus,CUST_0121,SG,SMB,GW_CROSSBORDER_X,Stripe Global,SGD,DECLINED,FALSE,FALSE,3464.54,0.740000,2563.7596,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_BD4CE133,2026-06-26 11:19:00.000,2026-06-26,MERCH_009,Retail_Tech,Tier_1_Default,CUST_0070,SG,Enterprise_VIP,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,FALSE,1753.44,0.740000,1297.5456,43.8360,26.4516,1709.60,43.84,0.00,-19.5771
TXN_06F07B52,2026-07-07 13:39:00.000,2026-07-07,MERCH_011,SaaS_Services,Tier_1_Default,CUST_0008,SG,SMB,GW_SG_LOCAL,SingaNet,SGD,AUTHORIZED,FALSE,FALSE,1552.71,0.740000,1149.0054,38.8178,18.7325,1513.89,38.82,0.00,-13.8637
TXN_DEECEC27,2026-09-02 06:22:00.000,2026-09-02,MERCH_024,Hospitality,Volume_Custom,CUST_0146,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3698.00,0.270000,998.4600,55.4700,92.7000,3605.55,92.45,0.00,-35.0136
TXN_357AEC41,2026-08-29 17:43:00.000,2026-08-29,MERCH_020,Retail_Tech,Volume_Custom,CUST_0013,IN,SMB,GW_SG_LOCAL,SingaNet,INR,DECLINED,FALSE,FALSE,1703.75,0.012000,20.4450,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_47B190D8,2026-08-23 14:41:00.000,2026-08-23,MERCH_010,Gaming,Volume_Custom,CUST_0062,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2186.44,0.270000,590.3388,32.7966,54.9110,0.00,0.00,0.00,-5.9709
TXN_1CE03817,2026-09-13 10:57:00.000,2026-09-13,MERCH_023,Retail_Tech,Volume_Custom,CUST_0089,AE,SMB,GW_IN_LOCAL,PayFast,AED,AUTHORIZED,FALSE,FALSE,1189.60,0.270000,321.1920,17.8440,5.9980,1159.86,29.74,0.00,-4.8314
TXN_65A61E9A,2026-07-27 15:13:00.000,2026-07-27,MERCH_002,SaaS_Services,Volume_Custom,CUST_0108,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2762.16,0.012000,33.1459,41.4324,69.3040,2693.11,69.05,0.00,-1.1631
TXN_9845886E,2026-09-13 11:59:00.000,2026-09-13,MERCH_020,Retail_Tech,Volume_Custom,CUST_0117,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,3647.31,0.012000,43.7677,54.7097,91.4328,3556.13,91.18,0.00,-1.5348
TXN_2B8F0635,2026-07-11 20:59:00.000,2026-07-11,MERCH_001,Gaming,Volume_Custom,CUST_0020,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3920.31,0.270000,1058.4837,58.8047,98.2578,3822.30,98.01,3920.31,-1095.5987
TXN_1DBDB753,2026-08-28 01:57:00.000,2026-08-28,MERCH_024,Hospitality,Volume_Custom,CUST_0071,AE,SMB,GW_SG_LOCAL,SingaNet,AED,AUTHORIZED,FALSE,FALSE,1459.61,0.270000,394.0947,21.8942,17.6153,0.00,0.00,0.00,1.1553
TXN_07A2504B,2026-09-07 23:11:00.000,2026-09-07,MERCH_001,Gaming,Volume_Custom,CUST_0053,SG,Enterprise_VIP,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,TRUE,-84.15,0.740000,-62.2710,0.0000,0.0000,-82.05,-2.10,0.00,1.5540
TXN_8F903C93,2026-08-12 23:08:00.000,2026-08-12,MERCH_010,Gaming,Volume_Custom,CUST_0091,IN,Standard,GW_AE_LOCAL,GulfPay,INR,DECLINED,FALSE,TRUE,-467.06,0.012000,-5.6047,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_14F01F76,2026-09-06 22:01:00.000,2026-09-06,MERCH_001,Gaming,Volume_Custom,CUST_0017,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,2273.31,0.740000,1682.2494,34.0997,57.0828,2216.48,56.83,0.00,-59.0617
TXN_8B42AEB6,2026-07-23 20:39:00.000,2026-07-23,MERCH_006,Gaming,Volume_Custom,CUST_0082,AE,Standard,GW_AE_LOCAL,GulfPay,AED,AUTHORIZED,FALSE,FALSE,1490.15,0.270000,402.3405,22.3523,22.5023,1452.90,37.25,0.00,-10.0980
TXN_F5A79D92,2026-06-20 15:09:00.000,2026-06-20,MERCH_013,SaaS_Services,IC_Plus,CUST_0092,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2122.54,0.012000,25.4705,38.2057,53.3135,2069.48,53.06,0.00,-0.8180
TXN_3A50E42C,2026-09-13 13:35:00.000,2026-09-13,MERCH_002,SaaS_Services,Volume_Custom,CUST_0044,AE,Enterprise_VIP,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3842.48,0.270000,1037.4696,57.6372,96.3120,3746.42,96.06,0.00,-36.3784
TXN_C1B06534,2026-08-05 00:53:00.000,2026-08-05,MERCH_001,Gaming,Volume_Custom,CUST_0006,IN,Standard,GW_AE_LOCAL,GulfPay,INR,AUTHORIZED,FALSE,FALSE,1554.08,0.012000,18.6490,23.3112,23.4612,1515.23,38.85,0.00,-0.4680
TXN_B1C5E6C9,2026-08-14 19:10:00.000,2026-08-14,MERCH_010,Gaming,Volume_Custom,CUST_0064,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,2819.11,0.270000,761.1597,42.2867,70.7278,2748.63,70.48,2819.11,-787.8684
TXN_11715EA8,2026-06-23 07:19:00.000,2026-06-23,MERCH_015,Retail_Tech,Tier_1_Default,CUST_0044,AE,Enterprise_VIP,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3666.75,0.270000,990.0225,91.6688,91.9188,3575.08,91.67,0.00,-24.8184
TXN_316BCC1B,2026-09-03 16:45:00.000,2026-09-03,MERCH_024,Hospitality,Volume_Custom,CUST_0093,AE,SMB,GW_SG_LOCAL,SingaNet,AED,DECLINED,FALSE,FALSE,305.47,0.270000,82.4769,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_EA7016EF,2026-07-28 05:53:00.000,2026-07-28,MERCH_017,Retail_Tech,IC_Plus,CUST_0116,AE,SMB,GW_IN_LOCAL,PayFast,AED,AUTHORIZED,FALSE,FALSE,360.29,0.270000,97.2783,6.4852,1.8515,351.28,9.01,0.00,-1.1816
TXN_4C086553,2026-07-28 23:16:00.000,2026-07-28,MERCH_025,Hospitality,IC_Plus,CUST_0114,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,DECLINED,FALSE,FALSE,2674.68,0.012000,32.0962,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_C820DEA7,2026-07-25 02:12:00.000,2026-07-25,MERCH_014,Gaming,Tier_1_Default,CUST_0075,IN,SMB,GW_SG_LOCAL,SingaNet,INR,AUTHORIZED,FALSE,FALSE,1206.83,0.012000,14.4820,30.1708,14.5820,1176.66,30.17,0.00,-0.1750
TXN_B48716F3,2026-07-20 05:22:00.000,2026-07-20,MERCH_011,SaaS_Services,Tier_1_Default,CUST_0111,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,FAILED,FALSE,FALSE,2554.42,0.270000,689.6934,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_8123CB0E,2026-06-28 12:20:00.000,2026-06-28,MERCH_011,SaaS_Services,Tier_1_Default,CUST_0084,IN,Standard,GW_SG_LOCAL,SingaNet,INR,AUTHORIZED,FALSE,FALSE,811.91,0.012000,9.7429,20.2978,9.8429,791.61,20.30,0.00,-0.1181
TXN_47E6E4D3,2026-08-30 04:44:00.000,2026-08-30,MERCH_010,Gaming,Volume_Custom,CUST_0078,SG,Standard,GW_AE_LOCAL,GulfPay,SGD,AUTHORIZED,FALSE,FALSE,1449.98,0.740000,1072.9852,21.7497,21.8997,1413.73,36.25,0.00,-26.9360
TXN_9812F06B,2026-07-22 19:32:00.000,2026-07-22,MERCH_008,Retail_Tech,Tier_1_Default,CUST_0092,IN,SMB,GW_CROSSBORDER_X,Stripe Global,INR,AUTHORIZED,FALSE,FALSE,2211.07,0.012000,26.5328,55.2768,55.5268,2155.79,55.28,0.00,-0.6664
TXN_7D5D4654,2026-08-26 20:53:00.000,2026-08-26,MERCH_023,Retail_Tech,Volume_Custom,CUST_0020,AE,Standard,GW_IN_LOCAL,PayFast,AED,AUTHORIZED,FALSE,FALSE,1598.66,0.270000,431.6382,23.9799,8.0433,1558.69,39.97,0.00,-6.4890
TXN_C25668E3,2026-07-12 16:20:00.000,2026-07-12,MERCH_017,Retail_Tech,IC_Plus,CUST_0062,AE,Standard,GW_CROSSBORDER_X,Stripe Global,AED,AUTHORIZED,FALSE,FALSE,3295.12,0.270000,889.6824,59.3122,82.6280,3212.74,82.38,0.00,-28.5379
TXN_762100F8,2026-08-21 02:31:00.000,2026-08-21,MERCH_024,Hospitality,Volume_Custom,CUST_0079,SG,Standard,GW_SG_LOCAL,SingaNet,SGD,DECLINED,FALSE,FALSE,305.92,0.740000,226.3808,0.0000,0.0000,0.00,0.00,0.00,0.0000
TXN_BD7826BF,2026-09-09 15:54:00.000,2026-09-09,MERCH_016,SaaS_Services,Volume_Custom,CUST_0038,SG,Standard,GW_CROSSBORDER_X,Stripe Global,SGD,AUTHORIZED,FALSE,FALSE,3513.06,0.740000,2599.6644,52.6959,88.0765,3425.23,87.83,0.00,-91.1758
